journal,year,issue,title,path
管理世界,2022,10,商业银行数字化转型与劳动力需求：创造还是破坏？_余明桂,管理世界/管理世界2022年/管理世界2022年10期/商业银行数字化转型与劳动力需求：创造还是破坏？_余明桂.pdf
管理世界,2022,10,国有股东与战略投资者如何“...联通与云南白药的双案例研究_张斌,管理世界/管理世界2022年/管理世界2022年10期/国有股东与战略投资者如何“...联通与云南白药的双案例研究_张斌.pdf
管理世界,2022,10,复杂系统管理是中国特色管理学体系的重要组成部分_杨晓光,管理世界/管理世界2022年/管理世界2022年10期/复杂系统管理是中国特色管理学体系的重要组成部分_杨晓光.pdf
管理世界,2022,10,工业智能化的就业效应研究—...者技能和性别的空间计量分析_汪前元,管理世界/管理世界2022年/管理世界2022年10期/工业智能化的就业效应研究—...者技能和性别的空间计量分析_汪前元.pdf
管理世界,2022,10,战略联盟、要素流动与企业全要素生产率提升_黄勃,管理世界/管理世界2022年/管理世界2022年10期/战略联盟、要素流动与企业全要素生产率提升_黄勃.pdf
管理世界,2022,10,数字创新的组织基础与中国异质性_曲永义,管理世界/管理世界2022年/管理世界2022年10期/数字创新的组织基础与中国异质性_曲永义.pdf
管理世界,2022,10,融资平台债务与环境污染治理_毛捷,管理世界/管理世界2022年/管理世界2022年10期/融资平台债务与环境污染治理_毛捷.pdf
管理世界,2022,10,财富预期与企业家冒险行为：进取还是越轨？_贺小刚,管理世界/管理世界2022年/管理世界2022年10期/财富预期与企业家冒险行为：进取还是越轨？_贺小刚.pdf
管理世界,2022,11,11,管理世界/管理世界2022年/管理世界2022年11期/11.pdf
管理世界,2022,11,中国会计制度下基于报表数据...期所得税费用的误差及其影响_刘行,管理世界/管理世界2022年/管理世界2022年11期/中国会计制度下基于报表数据...期所得税费用的误差及其影响_刘行.pdf
管理世界,2022,11,中国区域政策回顾与展望_张军扩,管理世界/管理世界2022年/管理世界2022年11期/中国区域政策回顾与展望_张军扩.pdf
管理世界,2022,11,中国式现代化：特征、挑战与路径_韩保江,管理世界/管理世界2022年/管理世界2022年11期/中国式现代化：特征、挑战与路径_韩保江.pdf
管理世界,2022,11,中国耕地保护利用政策演进、愿景目标与实现路径_韩杨,管理世界/管理世界2022年/管理世界2022年11期/中国耕地保护利用政策演进、愿景目标与实现路径_韩杨.pdf
管理世界,2022,11,产业关联、区域边界与国内国...于联立方程组模型的实证研究_郑休休,管理世界/管理世界2022年/管理世界2022年11期/产业关联、区域边界与国内国...于联立方程组模型的实证研究_郑休休.pdf
管理世界,2022,11,从“共饮一江水”到“共护一...补偿下农户就业与收入的变化_李坦,管理世界/管理世界2022年/管理世界2022年11期/从“共饮一江水”到“共护一...补偿下农户就业与收入的变化_李坦.pdf
管理世界,2022,11,从冲突到共生——生态文明建设中国家公园的制度逻辑_蔡晓梅,管理世界/管理世界2022年/管理世界2022年11期/从冲突到共生——生态文明建设中国家公园的制度逻辑_蔡晓梅.pdf
管理世界,2022,11,保障种粮农民收益：理论逻辑、关键问题与机制设计_高鸣,管理世界/管理世界2022年/管理世界2022年11期/保障种粮农民收益：理论逻辑、关键问题与机制设计_高鸣.pdf
管理世界,2022,11,国有资本参股如何影响民营企...——基于债务融资视角的研究_何德旭,管理世界/管理世界2022年/管理世界2022年11期/国有资本参股如何影响民营企...——基于债务融资视角的研究_何德旭.pdf
管理世界,2022,11,地方政府债务治理与企业投融资期限错配改善_刘贯春,管理世界/管理世界2022年/管理世界2022年11期/地方政府债务治理与企业投融资期限错配改善_刘贯春.pdf
管理世界,2022,11,数字技术开源社区的治理机制：基于悖论视角的双案例研究_焦豪,管理世界/管理世界2022年/管理世界2022年11期/数字技术开源社区的治理机制：基于悖论视角的双案例研究_焦豪.pdf
管理世界,2022,11,新一轮技术革命与中国城市化...050——影响、前景与战略_国务院发展研究中心市场经济研究所课题组_,管理世界/管理世界2022年/管理世界2022年11期/新一轮技术革命与中国城市化...050——影响、前景与战略_国务院发展研究中心市场经济研究所课题组_.pdf
管理世界,2022,11,西方遇到东方：中国管理实践的认知偏狭性与反思_魏江,管理世界/管理世界2022年/管理世界2022年11期/西方遇到东方：中国管理实践的认知偏狭性与反思_魏江.pdf
管理世界,2022,11,规模性返贫风险因素、类型及...——基于西南民族地区的调查_赵普,管理世界/管理世界2022年/管理世界2022年11期/规模性返贫风险因素、类型及...——基于西南民族地区的调查_赵普.pdf
管理世界,2022,11,走向共同富裕：中国社会保障再分配的实践、成效与启示_杨穗,管理世界/管理世界2022年/管理世界2022年11期/走向共同富裕：中国社会保障再分配的实践、成效与启示_杨穗.pdf
管理世界,2022,12,12,管理世界/管理世界2022年/管理世界2022年12期/12.pdf
管理世界,2022,12,企业数字化转型、人力资本结构调整与劳动收入份额_肖土盛,管理世界/管理世界2022年/管理世界2022年12期/企业数字化转型、人力资本结构调整与劳动收入份额_肖土盛.pdf
管理世界,2022,12,关于构建中国特色“三个重大”评估体系的几点思考_国家发展改革委评估督导司课题组__,管理世界/管理世界2022年/管理世界2022年12期/关于构建中国特色“三个重大”评估体系的几点思考_国家发展改革委评估督导司课题组__.pdf
管理世界,2022,12,农地确权是否推进了乡村治理的现代化？_耿鹏鹏,管理世界/管理世界2022年/管理世界2022年12期/农地确权是否推进了乡村治理的现代化？_耿鹏鹏.pdf
管理世界,2022,12,加快构建中国特色公共政策评估体系_李志军,管理世界/管理世界2022年/管理世界2022年12期/加快构建中国特色公共政策评估体系_李志军.pdf
管理世界,2022,12,动态情境下企业如何克服组织...情境—认知—行动”分析框架_余义勇,管理世界/管理世界2022年/管理世界2022年12期/动态情境下企业如何克服组织...情境—认知—行动”分析框架_余义勇.pdf
管理世界,2022,12,发展大规模深远海养殖：问题、模式与实现路径_林鸣,管理世界/管理世界2022年/管理世界2022年12期/发展大规模深远海养殖：问题、模式与实现路径_林鸣.pdf
管理世界,2022,12,基于因果推理的政策评估：一...实验与准实验设计的统一框架_李文钊,管理世界/管理世界2022年/管理世界2022年12期/基于因果推理的政策评估：一...实验与准实验设计的统一框架_李文钊.pdf
管理世界,2022,12,对外经济贸易大学国际商学院四十周年院庆公告,管理世界/管理世界2022年/管理世界2022年12期/对外经济贸易大学国际商学院四十周年院庆公告.pdf
管理世界,2022,12,平台型电商声誉向平台卖家声...基于拓展学习迁移理论的分析_张其林,管理世界/管理世界2022年/管理世界2022年12期/平台型电商声誉向平台卖家声...基于拓展学习迁移理论的分析_张其林.pdf
管理世界,2022,12,我国出口竞争力评估与结构性...以来我国商品国际竞争力研究_陈昌盛,管理世界/管理世界2022年/管理世界2022年12期/我国出口竞争力评估与结构性...以来我国商品国际竞争力研究_陈昌盛.pdf
管理世界,2022,12,持续推进“放管服”改革__不断优化营商环境_国务院发展研究中心课题组__,管理世界/管理世界2022年/管理世界2022年12期/持续推进“放管服”改革__不断优化营商环境_国务院发展研究中心课题组__.pdf
管理世界,2022,12,数字技术提升经济效率：服务分工、产业协同和数实孪生_江小涓,管理世界/管理世界2022年/管理世界2022年12期/数字技术提升经济效率：服务分工、产业协同和数实孪生_江小涓.pdf
管理世界,2022,12,构建聚合的政策评估模式_周建国,管理世界/管理世界2022年/管理世界2022年12期/构建聚合的政策评估模式_周建国.pdf
管理世界,2022,12,注册制的溢出效应：基于股价同步性的研究_巫岑,管理世界/管理世界2022年/管理世界2022年12期/注册制的溢出效应：基于股价同步性的研究_巫岑.pdf
管理世界,2022,12,目标期望与实现匹配效应如何...对中国高技术产业联盟的考察_杨震宁,管理世界/管理世界2022年/管理世界2022年12期/目标期望与实现匹配效应如何...对中国高技术产业联盟的考察_杨震宁.pdf
管理世界,2022,12,经营投资问责与国有企业规范...基于高管违规视角的经验证据_辛宇,管理世界/管理世界2022年/管理世界2022年12期/经营投资问责与国有企业规范...基于高管违规视角的经验证据_辛宇.pdf
管理世界,2023,1,1,管理世界/管理世界2023年/管理世界2023年1期/1.pdf
管理世界,2023,1,中国式现代化的百年探索与实践经验_张亚光,管理世界/管理世界2023年/管理世界2023年1期/中国式现代化的百年探索与实践经验_张亚光.pdf
管理世界,2023,1,公共政策评估的制度基础与基本范式_贠杰,管理世界/管理世界2023年/管理世界2023年1期/公共政策评估的制度基础与基本范式_贠杰.pdf
管理世界,2023,1,在社会基层坚持和发展新时代“枫桥经验”_宋世明,管理世界/管理世界2023年/管理世界2023年1期/在社会基层坚持和发展新时代“枫桥经验”_宋世明.pdf
管理世界,2023,1,坚持人民至上__共创美好生...建引领接诉即办改革发展报告_中国社会科学院政治学研究所课题组__,管理世界/管理世界2023年/管理世界2023年1期/坚持人民至上__共创美好生...建引领接诉即办改革发展报告_中国社会科学院政治学研究所课题组__.pdf
管理世界,2023,1,基于模型的高端装备创新研制任务集成管理_谭跃进,管理世界/管理世界2023年/管理世界2023年1期/基于模型的高端装备创新研制任务集成管理_谭跃进.pdf
管理世界,2023,1,宅基地改革：制度逻辑、价值发现与价值实现_孙晓勇,管理世界/管理世界2023年/管理世界2023年1期/宅基地改革：制度逻辑、价值发现与价值实现_孙晓勇.pdf
管理世界,2023,1,携手应对危机__共享发展机...融合作的启示和未来重要方向_张来明,管理世界/管理世界2023年/管理世界2023年1期/携手应对危机__共享发展机...融合作的启示和未来重要方向_张来明.pdf
管理世界,2023,1,政府会计监督与银行信贷行为...会计信息质量随机检查的证据_祝继高,管理世界/管理世界2023年/管理世界2023年1期/政府会计监督与银行信贷行为...会计信息质量随机检查的证据_祝继高.pdf
管理世界,2023,1,数字时代的公共管理研究范式革命_郁建兴,管理世界/管理世界2023年/管理世界2023年1期/数字时代的公共管理研究范式革命_郁建兴.pdf
管理世界,2023,1,数智化知识编排与组织动态能...——基于小米科技的案例研究_周翔,管理世界/管理世界2023年/管理世界2023年1期/数智化知识编排与组织动态能...——基于小米科技的案例研究_周翔.pdf
管理世界,2023,1,新一代信息技术环境下高端装...智能制造工程管理理论与方法_杨善林,管理世界/管理世界2023年/管理世界2023年1期/新一代信息技术环境下高端装...智能制造工程管理理论与方法_杨善林.pdf
管理世界,2023,1,新时代我国区域发展战略的演化脉络与推进路径_郝宪印,管理世界/管理世界2023年/管理世界2023年1期/新时代我国区域发展战略的演化脉络与推进路径_郝宪印.pdf
管理世界,2023,1,论就业管理模式的变革趋势：从逆周期到跨周期_刘元春,管理世界/管理世界2023年/管理世界2023年1期/论就业管理模式的变革趋势：从逆周期到跨周期_刘元春.pdf
管理世界,2023,1,质权人困境：股票折价抛售与同行风险传染_宗计川,管理世界/管理世界2023年/管理世界2023年1期/质权人困境：股票折价抛售与同行风险传染_宗计川.pdf
管理世界,2023,1,面向智能制造的智能工厂运营管理_乔非,管理世界/管理世界2023年/管理世界2023年1期/面向智能制造的智能工厂运营管理_乔非.pdf
管理世界,2023,1,高端装备智能制造创新运作：从平台型企业到平台型供应链_裴军,管理世界/管理世界2023年/管理世界2023年1期/高端装备智能制造创新运作：从平台型企业到平台型供应链_裴军.pdf
管理世界,2023,2,2,管理世界/管理世界2023年/管理世界2023年2期/2.pdf
管理世界,2023,2,PPI—CPI分化“悖论”...PPI统计指标体系的新解释_倪红福,管理世界/管理世界2023年/管理世界2023年2期/PPI—CPI分化“悖论”...PPI统计指标体系的新解释_倪红福.pdf
管理世界,2023,2,中国地方财政支出绩效（20...8～2020）：趋势与周期_李明,管理世界/管理世界2023年/管理世界2023年2期/中国地方财政支出绩效（20...8～2020）：趋势与周期_李明.pdf
管理世界,2023,2,中国式现代化、公共资源市场...资源交易中心设立的经验证据_王竹泉,管理世界/管理世界2023年/管理世界2023年2期/中国式现代化、公共资源市场...资源交易中心设立的经验证据_王竹泉.pdf
管理世界,2023,2,义务教育专项融资与教育投入...基于开征地方教育附加的研究_高跃光,管理世界/管理世界2023年/管理世界2023年2期/义务教育专项融资与教育投入...基于开征地方教育附加的研究_高跃光.pdf
管理世界,2023,2,基于生成场景的数据确权理论与分级授权_刘涛雄,管理世界/管理世界2023年/管理世界2023年2期/基于生成场景的数据确权理论与分级授权_刘涛雄.pdf
管理世界,2023,2,复杂产品系统后发企业如何实...研究（2008～2021）_郭艳婷,管理世界/管理世界2023年/管理世界2023年2期/复杂产品系统后发企业如何实...研究（2008～2021）_郭艳婷.pdf
管理世界,2023,2,太湖环境治理工程系统思维演进与复杂系统范式转移_盛昭瀚,管理世界/管理世界2023年/管理世界2023年2期/太湖环境治理工程系统思维演进与复杂系统范式转移_盛昭瀚.pdf
管理世界,2023,2,平台型领导如何赋能知识型员...基于沉浸理论的链式中介模型_熊立,管理世界/管理世界2023年/管理世界2023年2期/平台型领导如何赋能知识型员...基于沉浸理论的链式中介模型_熊立.pdf
管理世界,2023,2,比较优势与后发优势_樊纲,管理世界/管理世界2023年/管理世界2023年2期/比较优势与后发优势_樊纲.pdf
管理世界,2023,2,营商环境优化、人力资本效应与企业劳动生产率_牛志伟,管理世界/管理世界2023年/管理世界2023年2期/营商环境优化、人力资本效应与企业劳动生产率_牛志伟.pdf
管理世界,2023,2,资源约束、角色分化与地方政...化服务示范区建设的案例研究_吕芳,管理世界/管理世界2023年/管理世界2023年2期/资源约束、角色分化与地方政...化服务示范区建设的案例研究_吕芳.pdf
管理世界,2023,2,重大水电工程项目治理40年：演进与展望_王卓甫,管理世界/管理世界2023年/管理世界2023年2期/重大水电工程项目治理40年：演进与展望_王卓甫.pdf
管理世界,2023,2,风险情境下战略变革过程中试错学习机制的双案例研究_韵江,管理世界/管理世界2023年/管理世界2023年2期/风险情境下战略变革过程中试错学习机制的双案例研究_韵江.pdf
管理世界,2023,3,3,管理世界/管理世界2023年/管理世界2023年3期/3.pdf
管理世界,2023,3,中国式现代化的方向路径和重点任务_宁吉喆,管理世界/管理世界2023年/管理世界2023年3期/中国式现代化的方向路径和重点任务_宁吉喆.pdf
管理世界,2023,3,中国自主的市场监管知识体系...较特征、情境因素与分析框架_刘鹏,管理世界/管理世界2023年/管理世界2023年3期/中国自主的市场监管知识体系...较特征、情境因素与分析框架_刘鹏.pdf
管理世界,2023,3,人与自然和谐共生的现代化：...史成就、矛盾挑战与实现路径_王茹,管理世界/管理世界2023年/管理世界2023年3期/人与自然和谐共生的现代化：...史成就、矛盾挑战与实现路径_王茹.pdf
管理世界,2023,3,价格笼子、流动性与价格发现...基于创业板注册制改革的证据_李松楠,管理世界/管理世界2023年/管理世界2023年3期/价格笼子、流动性与价格发现...基于创业板注册制改革的证据_李松楠.pdf
管理世界,2023,3,企业家成长30年：企业家精...长与发展30年调查综合报告_李兰,管理世界/管理世界2023年/管理世界2023年3期/企业家成长30年：企业家精...长与发展30年调查综合报告_李兰.pdf
管理世界,2023,3,公共政策评估与随机控制实验...”视角的经验启示与中国实践_陈叶烽,管理世界/管理世界2023年/管理世界2023年3期/公共政策评估与随机控制实验...”视角的经验启示与中国实践_陈叶烽.pdf
管理世界,2023,3,公共政策评估理论演进、评析与研究展望_李志军,管理世界/管理世界2023年/管理世界2023年3期/公共政策评估理论演进、评析与研究展望_李志军.pdf
管理世界,2023,3,地方政府应急管理效能提升的...’特大暴雨灾害”的案例分析_王永明,管理世界/管理世界2023年/管理世界2023年3期/地方政府应急管理效能提升的...’特大暴雨灾害”的案例分析_王永明.pdf
管理世界,2023,3,我国民生支出的规模、特征及变化趋势_王列军,管理世界/管理世界2023年/管理世界2023年3期/我国民生支出的规模、特征及变化趋势_王列军.pdf
管理世界,2023,3,我国高档数控机床技术追赶的...——基于复杂产品系统的视角_刘云,管理世界/管理世界2023年/管理世界2023年3期/我国高档数控机床技术追赶的...——基于复杂产品系统的视角_刘云.pdf
管理世界,2023,3,政府与市场心理因素的经济影响及其测度_洪永淼,管理世界/管理世界2023年/管理世界2023年3期/政府与市场心理因素的经济影响及其测度_洪永淼.pdf
管理世界,2023,3,数字化如何推动制造企业绿色...理论视角下的探索性案例研究_曹裕,管理世界/管理世界2023年/管理世界2023年3期/数字化如何推动制造企业绿色...理论视角下的探索性案例研究_曹裕.pdf
管理世界,2023,3,高端装备智能制造价值链的生...设计制造一体化协同研发实践_张强,管理世界/管理世界2023年/管理世界2023年3期/高端装备智能制造价值链的生...设计制造一体化协同研发实践_张强.pdf
管理世界,2023,4,4,管理世界/管理世界2023年/管理世界2023年4期/4.pdf
管理世界,2023,4,专利审查高速路与中国“技术...—基于谷歌专利云数据的分析_韩剑,管理世界/管理世界2023年/管理世界2023年4期/专利审查高速路与中国“技术...—基于谷歌专利云数据的分析_韩剑.pdf
管理世界,2023,4,产业集群赋能平台从何而来：...能开发与信任构建共演的视角_金杨华,管理世界/管理世界2023年/管理世界2023年4期/产业集群赋能平台从何而来：...能开发与信任构建共演的视角_金杨华.pdf
管理世界,2023,4,以高质量发展实现中国式现代...伟大复兴不可逆转的历史进程_刘伟,管理世界/管理世界2023年/管理世界2023年4期/以高质量发展实现中国式现代...伟大复兴不可逆转的历史进程_刘伟.pdf
管理世界,2023,4,供应链金融如何促进供应链低...——基于国网英大的创新实践_宋华,管理世界/管理世界2023年/管理世界2023年4期/供应链金融如何促进供应链低...——基于国网英大的创新实践_宋华.pdf
管理世界,2023,4,信贷约束下的农业保险需求高估问题：理论解释与经验证据_易福金,管理世界/管理世界2023年/管理世界2023年4期/信贷约束下的农业保险需求高估问题：理论解释与经验证据_易福金.pdf
管理世界,2023,4,双循环技术溢出视角下中国产...全要素生产率增长与传导测算_刘维林,管理世界/管理世界2023年/管理世界2023年4期/双循环技术溢出视角下中国产...全要素生产率增长与传导测算_刘维林.pdf
管理世界,2023,4,后发企业智能制造技术标准竞...基于三一重工的纵向案例研究_成琼文,管理世界/管理世界2023年/管理世界2023年4期/后发企业智能制造技术标准竞...基于三一重工的纵向案例研究_成琼文.pdf
管理世界,2023,4,国产替代过程中关键核心技术...22视像技术的纵向案例研究_单宇,管理世界/管理世界2023年/管理世界2023年4期/国产替代过程中关键核心技术...22视像技术的纵向案例研究_单宇.pdf
管理世界,2023,4,国债流动性效应与财政货币政策配合机制_张成思,管理世界/管理世界2023年/管理世界2023年4期/国债流动性效应与财政货币政策配合机制_张成思.pdf
管理世界,2023,4,基于深度增强学习的个性化动态促销_张诚,管理世界/管理世界2023年/管理世界2023年4期/基于深度增强学习的个性化动态促销_张诚.pdf
管理世界,2023,4,基于社会资本的资源拼凑：政...企业持续双重价值创造的机制_卫田,管理世界/管理世界2023年/管理世界2023年4期/基于社会资本的资源拼凑：政...企业持续双重价值创造的机制_卫田.pdf
管理世界,2023,4,家族企业传承中二代领导身份...演化——基于纵向多案例研究_王云俏,管理世界/管理世界2023年/管理世界2023年4期/家族企业传承中二代领导身份...演化——基于纵向多案例研究_王云俏.pdf
管理世界,2023,4,当创意遇到智能：人与AI协同的产品创新案例研究_吴小龙,管理世界/管理世界2023年/管理世界2023年4期/当创意遇到智能：人与AI协同的产品创新案例研究_吴小龙.pdf
管理世界,2023,4,数字化背景下中国货币政策利...数字消费信贷市场的微观证据_尹振涛,管理世界/管理世界2023年/管理世界2023年4期/数字化背景下中国货币政策利...数字消费信贷市场的微观证据_尹振涛.pdf
管理世界,2023,4,数字经济与行政边界地区经济...——来自卫星灯光数据的证据_郭峰,管理世界/管理世界2023年/管理世界2023年4期/数字经济与行政边界地区经济...——来自卫星灯光数据的证据_郭峰.pdf
管理世界,2023,4,数据驱动下共享出行资源配置的双层博弈问题研究_孙会君,管理世界/管理世界2023年/管理世界2023年4期/数据驱动下共享出行资源配置的双层博弈问题研究_孙会君.pdf
管理世界,2023,4,新发展格局下出口产业结构升级的汇率机制_陈瑶雯,管理世界/管理世界2023年/管理世界2023年4期/新发展格局下出口产业结构升级的汇率机制_陈瑶雯.pdf
管理世界,2023,4,机器学习与用户行为中的偏差问题：知偏识正的洞察_郭迅华,管理世界/管理世界2023年/管理世界2023年4期/机器学习与用户行为中的偏差问题：知偏识正的洞察_郭迅华.pdf
管理世界,2023,4,现代化新征程中农业发展范式...论中国发展经济学的创新研究_洪银兴,管理世界/管理世界2023年/管理世界2023年4期/现代化新征程中农业发展范式...论中国发展经济学的创新研究_洪银兴.pdf
管理世界,2023,4,计算实验金融工程：大数据驱动的金融管理决策工具_张维,管理世界/管理世界2023年/管理世界2023年4期/计算实验金融工程：大数据驱动的金融管理决策工具_张维.pdf
管理世界,2023,4,财政纵向失衡、地方激励异化与企业投资_蔡庆丰,管理世界/管理世界2023年/管理世界2023年4期/财政纵向失衡、地方激励异化与企业投资_蔡庆丰.pdf
管理世界,2023,4,都江堰千年延续的管理解码：重大工程可持续发展视角_“都江堰水利工程的管理学问题研究”课题组__,管理世界/管理世界2023年/管理世界2023年4期/都江堰千年延续的管理解码：重大工程可持续发展视角_“都江堰水利工程的管理学问题研究”课题组__.pdf
管理世界,2023,4,面向复杂决策场景的认知图谱构建与分析_郑晓龙,管理世界/管理世界2023年/管理世界2023年4期/面向复杂决策场景的认知图谱构建与分析_郑晓龙.pdf
管理世界,2023,5,5,管理世界/管理世界2023年/管理世界2023年5期/5.pdf
管理世界,2023,5,产业集群赋能平台从何而来：...能开发与信任构建共演的视角_金杨华,管理世界/管理世界2023年/管理世界2023年5期/产业集群赋能平台从何而来：...能开发与信任构建共演的视角_金杨华.pdf
管理世界,2023,5,供应链金融如何促进供应链低...——基于国网英大的创新实践_宋华,管理世界/管理世界2023年/管理世界2023年5期/供应链金融如何促进供应链低...——基于国网英大的创新实践_宋华.pdf
管理世界,2023,5,信贷约束下的农业保险需求高估问题：理论解释与经验证据_易福金,管理世界/管理世界2023年/管理世界2023年5期/信贷约束下的农业保险需求高估问题：理论解释与经验证据_易福金.pdf
管理世界,2023,5,关系治理、契约治理与农业产业生态系统演进_于滨铜,管理世界/管理世界2023年/管理世界2023年5期/关系治理、契约治理与农业产业生态系统演进_于滨铜.pdf
管理世界,2023,5,双循环技术溢出视角下中国产...全要素生产率增长与传导测算_刘维林,管理世界/管理世界2023年/管理世界2023年5期/双循环技术溢出视角下中国产...全要素生产率增长与传导测算_刘维林.pdf
管理世界,2023,5,国债流动性效应与财政货币政策配合机制_张成思,管理世界/管理世界2023年/管理世界2023年5期/国债流动性效应与财政货币政策配合机制_张成思.pdf
管理世界,2023,5,基于深度增强学习的个性化动态促销_张诚,管理世界/管理世界2023年/管理世界2023年5期/基于深度增强学习的个性化动态促销_张诚.pdf
管理世界,2023,5,当创意遇到智能：人与AI协同的产品创新案例研究_吴小龙,管理世界/管理世界2023年/管理世界2023年5期/当创意遇到智能：人与AI协同的产品创新案例研究_吴小龙.pdf
管理世界,2023,5,机器学习与用户行为中的偏差问题：知偏识正的洞察_郭迅华,管理世界/管理世界2023年/管理世界2023年5期/机器学习与用户行为中的偏差问题：知偏识正的洞察_郭迅华.pdf
管理世界,2023,5,现代化新征程中农业发展范式...论中国发展经济学的创新研究_洪银兴,管理世界/管理世界2023年/管理世界2023年5期/现代化新征程中农业发展范式...论中国发展经济学的创新研究_洪银兴.pdf
管理世界,2023,5,计算实验金融工程：大数据驱动的金融管理决策工具_张维,管理世界/管理世界2023年/管理世界2023年5期/计算实验金融工程：大数据驱动的金融管理决策工具_张维.pdf
管理世界,2023,5,财政纵向失衡、地方激励异化与企业投资_蔡庆丰,管理世界/管理世界2023年/管理世界2023年5期/财政纵向失衡、地方激励异化与企业投资_蔡庆丰.pdf
管理世界,2023,5,面向复杂决策场景的认知图谱构建与分析_郑晓龙,管理世界/管理世界2023年/管理世界2023年5期/面向复杂决策场景的认知图谱构建与分析_郑晓龙.pdf
管理世界,2023,6,6,管理世界/管理世界2023年/管理世界2023年6期/6.pdf
管理世界,2023,6,中国研发加计扣除政策的评估...企业研发加计扣除数据的视角_刘行,管理世界/管理世界2023年/管理世界2023年6期/中国研发加计扣除政策的评估...企业研发加计扣除数据的视角_刘行.pdf
管理世界,2023,6,以融合促振兴：新型农业经营主体参与产业融合的增收效应_赵雪,管理世界/管理世界2023年/管理世界2023年6期/以融合促振兴：新型农业经营主体参与产业融合的增收效应_赵雪.pdf
管理世界,2023,6,内部流动形态如何影响人力资本增值？_彭秋萍,管理世界/管理世界2023年/管理世界2023年6期/内部流动形态如何影响人力资本增值？_彭秋萍.pdf
管理世界,2023,6,农户自发性土地流转行为机制研究：仿真、验证与应用_熊航,管理世界/管理世界2023年/管理世界2023年6期/农户自发性土地流转行为机制研究：仿真、验证与应用_熊航.pdf
管理世界,2023,6,劳动供给转变、有为政府作用与人工智能时代开启_郭凯明,管理世界/管理世界2023年/管理世界2023年6期/劳动供给转变、有为政府作用与人工智能时代开启_郭凯明.pdf
管理世界,2023,6,基于移动支付的数字金融服务...吗？——来自码商的微观证据_邓辛,管理世界/管理世界2023年/管理世界2023年6期/基于移动支付的数字金融服务...吗？——来自码商的微观证据_邓辛.pdf
管理世界,2023,6,家族企业代际传承与数字化转型：激励还是抑制？_李思飞,管理世界/管理世界2023年/管理世界2023年6期/家族企业代际传承与数字化转型：激励还是抑制？_李思飞.pdf
管理世界,2023,6,机构投资者网络结构与公司创...“潜在购买”的治理效应研究_罗荣华,管理世界/管理世界2023年/管理世界2023年6期/机构投资者网络结构与公司创...“潜在购买”的治理效应研究_罗荣华.pdf
管理世界,2023,6,税收征管独立性与企业信息披...基于国地税合并的准自然实验_刘贯春,管理世界/管理世界2023年/管理世界2023年6期/税收征管独立性与企业信息披...基于国地税合并的准自然实验_刘贯春.pdf
管理世界,2023,6,行为助推对纳税遵从的促进效应研究_代志新,管理世界/管理世界2023年/管理世界2023年6期/行为助推对纳税遵从的促进效应研究_代志新.pdf
管理世界,2023,7,7,管理世界/管理世界2023年/管理世界2023年7期/7.pdf
管理世界,2023,7,减税激励、供应链溢出与稳就业_曾艺,管理世界/管理世界2023年/管理世界2023年7期/减税激励、供应链溢出与稳就业_曾艺.pdf
管理世界,2023,7,匠心租金的构念、获取路径与...基于六家“百年老店”的阐释_郭会斌,管理世界/管理世界2023年/管理世界2023年7期/匠心租金的构念、获取路径与...基于六家“百年老店”的阐释_郭会斌.pdf
管理世界,2023,7,后发企业如何提升国际技术标...中车株洲所的探索性案例研究_周青,管理世界/管理世界2023年/管理世界2023年7期/后发企业如何提升国际技术标...中车株洲所的探索性案例研究_周青.pdf
管理世界,2023,7,数字技术驱动高端颠覆性创新的过程机理：探索性案例研究_刘海兵,管理世界/管理世界2023年/管理世界2023年7期/数字技术驱动高端颠覆性创新的过程机理：探索性案例研究_刘海兵.pdf
管理世界,2023,7,注册制改革是否强化了保荐人...发行股票审核进程视角的考察_罗进辉,管理世界/管理世界2023年/管理世界2023年7期/注册制改革是否强化了保荐人...发行股票审核进程视角的考察_罗进辉.pdf
管理世界,2023,7,竞争会降低企业收集消费者信息并增加隐私保护投资吗？_李三希,管理世界/管理世界2023年/管理世界2023年7期/竞争会降低企业收集消费者信息并增加隐私保护投资吗？_李三希.pdf
管理世界,2023,7,财政分权、定向激励与农业增...省直管县”财政体制改革为例_龚斌磊,管理世界/管理世界2023年/管理世界2023年7期/财政分权、定向激励与农业增...省直管县”财政体制改革为例_龚斌磊.pdf
管理世界,2023,7,选优扶强：老少边区特色农业...——盐池滩羊的纵向案例研究_刘小峰,管理世界/管理世界2023年/管理世界2023年7期/选优扶强：老少边区特色农业...——盐池滩羊的纵向案例研究_刘小峰.pdf
管理世界,2023,7,重大工程由建设转向运维的过...制——港珠澳大桥的实践创新_薛小龙,管理世界/管理世界2023年/管理世界2023年7期/重大工程由建设转向运维的过...制——港珠澳大桥的实践创新_薛小龙.pdf
管理世界,2023,7,金融结构与企业过度投资：基于社会融资结构的证据_杨大宇,管理世界/管理世界2023年/管理世界2023年7期/金融结构与企业过度投资：基于社会融资结构的证据_杨大宇.pdf
管理世界,2023,8,8,管理世界/管理世界2023年/管理世界2023年8期/8.pdf
管理世界,2023,8,从“绿水青山”到“金山银山...实现的阶段、路径与制度研究_朱竑,管理世界/管理世界2023年/管理世界2023年8期/从“绿水青山”到“金山银山...实现的阶段、路径与制度研究_朱竑.pdf
